SCENARIO,YEAR,BUILDING_CLASS,GFA_Bm2,TOTAL_HEATING_kWh_m2_yr,TOTAL_COOLING_kWh_m2_yr,TOTAL_HEATING_EJ,TOTAL_COOLING_EJ
data_A1B_2050,2050,Commercial,13.748589693688471,124.2642479994074,138.08811171181685,6.150449373618963,6.834660442207154
data_A1B_2050,2050,Commercial,13.638107995633789,124.2642479994074,138.08811171181685,6.101025243163697,6.779738089580045
data_A1B_2050,2050,Commercial,13.293324308894299,124.2642479994074,138.08811171181685,5.946785815165172,6.608340187876823
data_A1B_2050,2050,Commercial,15.351707605307695,124.2642479994074,138.08811171181685,6.867606243889239,7.631597933167959
data_A1B_2050,2050,Commercial,12.783958163472224,124.2642479994074,138.08811171181685,5.718920211503141,6.355125514788284
data_A1B_2050,2050,Commercial,14.324096083972055,124.2642479994074,138.08811171181685,6.407902901325758,7.120754568771593
data_A1B_2050,2050,Commercial,13.704509879534424,124.2642479994074,138.08811171181685,6.13073021177086,6.81274760832305
data_A1B_2050,2050,Commercial,13.728453188093473,124.2642479994074,138.08811171181685,6.14144128180861,6.824650238884439
data_A1B_2050,2050,Commercial,13.638007653194379,124.2642479994074,138.08811171181685,6.1009803548437045,6.779688207627307
data_A1B_2050,2050,Commercial,12.95272869093665,124.2642479994074,138.08811171181685,5.79441992515053,6.439024247208896
data_A1B_2050,2050,Commercial,12.369551162115489,124.2642479994074,138.08811171181685,5.533534703701718,6.149116665717255
data_A1B_2050,2050,Commercial,13.346768200489832,124.2642479994074,138.08811171181685,5.970694009162583,6.634908065739473
data_A1B_2050,2050,Commercial,14.206696287025622,124.2642479994074,138.08811171181685,6.355383950387564,7.062393110179132
data_A1B_2050,2050,Commercial,13.190355749088365,124.2642479994074,138.08811171181685,5.900722696818454,6.557152745515392
data_A1B_2050,2050,Commercial,13.31689213279347,124.2642479994074,138.08811171181685,5.957328911654899,6.620056158554639
data_A1B_2050,2050,Commercial,13.935246660420882,124.2642479994074,138.08811171181685,6.233950608996435,6.927450831273317
data_A1B_2050,2050,Commercial,13.69350544977474,124.2642479994074,138.08811171181685,6.1258073658913625,6.807277116989522
data_A1B_2050,2050,Commercial,12.638505850551617,124.2642479994074,138.08811171181685,5.653851931277667,6.282818667941121
data_A1B_2050,2050,Commercial,13.612683190538993,124.2642479994074,138.08811171181685,6.089651423735407,6.767098981605792
data_A1B_2050,2050,Commercial,13.427254464932345,124.2642479994074,138.08811171181685,6.006699643613412,6.6749191723316486
data_A1B_2050,2050,Commercial,12.957484802671964,124.2642479994074,138.08811171181685,5.796547577884012,6.441388592167926
data_A1B_2050,2050,Commercial,14.46888511802304,124.2642479994074,138.08811171181685,6.472674462891421,7.192731688282836
data_A1B_2050,2050,Commercial,13.689703706158467,124.2642479994074,138.08811171181685,6.124106650969737,6.80538720483966
data_A1B_2050,2050,Commercial,14.867247279047941,124.2642479994074,138.08811171181685,6.650882290627662,7.390764371218958
data_A1B_2050,2050,Commercial,13.385564694703218,124.2642479994074,138.08811171181685,5.988049671004966,6.654194470396547
data_A1B_2050,2050,Commercial,12.943145293368449,124.2642479994074,138.08811171181685,5.7901327798589985,6.43426017542258
data_A1B_2050,2050,Commercial,12.836718849847706,124.2642479994074,138.08811171181685,5.742522772762115,6.381353759583439
data_A1B_2050,2050,Commercial,14.47194935134946,124.2642479994074,138.08811171181685,6.474045251631429,7.194254971380839
data_A1B_2050,2050,Commercial,13.117395047625763,124.2642479994074,138.08811171181685,5.868083632695718,6.520882725736485
data_A1B_2050,2050,Commercial,13.371705432586483,124.2642479994074,138.08811171181685,5.9818497121798195,6.647304792789038
data_A1B_2050,2050,Commercial,13.368310913869024,124.2642479994074,138.08811171181685,5.980331169843138,6.645617319141526
data_A1B_2050,2050,Commercial,13.687519326987209,124.2642479994074,138.08811171181685,6.123129466123514,6.804301312377583
data_A1B_2050,2050,Commercial,14.414508526763637,124.2642479994074,138.08811171181685,6.448349024493585,7.165700149372825
data_A1B_2050,2050,Commercial,12.6949943365424,124.2642479994074,138.08811171181685,5.679122128513838,6.310900066051257
data_A1B_2050,2050,Commercial,13.149506562500115,124.2642479994074,138.08811171181685,5.882448760388458,6.536845912168025
data_A1B_2050,2050,Commercial,13.30130244135927,124.2642479994074,138.08811171181685,5.9503548430374895,6.612306254766292
data_A1B_2050,2050,Commercial,13.602051313294615,124.2642479994074,138.08811171181685,6.084895239705266,6.761813692536331
data_A1B_2050,2050,Commercial,13.560737626877536,124.2642479994074,138.08811171181685,6.06641350867634,6.741275948333652
data_A1B_2050,2050,Commercial,13.659083441061755,124.2642479994074,138.08811171181685,6.110408635792909,6.790165344325308
data_A1B_2050,2050,Commercial,13.358347617985135,124.2642479994074,138.08811171181685,5.975874076548953,6.640664393367411
data_A1B_2050,2050,Commercial,13.74093727847106,124.2642479994074,138.08811171181685,6.1470260557784275,6.830856294964489
data_A1B_2050,2050,Commercial,13.803827832078413,124.2642479994074,138.08811171181685,6.175160226239451,6.86212027101623
data_A1B_2050,2050,Commercial,12.756961277577064,124.2642479994074,138.08811171181685,5.706843119696424,6.341704898404981
data_A1B_2050,2050,Commercial,14.552282833185362,124.2642479994074,138.08811171181685,6.509982538585674,7.234190127111078
data_A1B_2050,2050,Commercial,13.612699812742274,124.2642479994074,138.08811171181685,6.089658859699534,6.76710724478898
data_A1B_2050,2050,Commercial,13.55174714514059,124.2642479994074,138.08811171181685,6.062391605048442,6.736806625206488
data_A1B_2050,2050,Commercial,14.378174637358132,124.2642479994074,138.08811171181685,6.432095012095657,7.147637947927877
data_A1B_2050,2050,Commercial,13.350053749192787,124.2642479994074,138.08811171181685,5.9721638036224,6.636541368518254
data_A1B_2050,2050,Commercial,15.117106440692124,124.2642479994074,138.08811171181685,6.762657109606578,7.514973658590192
data_A1B_2050,2050,Commercial,13.069634636146265,124.2642479994074,138.08811171181685,5.8467179508758065,6.497140203607666
data_A1B_2050,2050,Commercial,14.158517406706737,124.2642479994074,138.08811171181685,6.333831065991357,7.038442559991684
data_A1B_2050,2050,Commercial,14.631051152116967,124.2642479994074,138.08811171181685,6.545219647891241,7.273347213437404
data_A1B_2050,2050,Commercial,13.309838035136835,124.2642479994074,138.08811171181685,5.9541732519486805,6.61654944526379
data_A1B_2050,2050,Commercial,14.688248693154476,124.2642479994074,138.08811171181685,6.57080704181923,7.301781095008548
data_A1B_2060,2060,Residential,31.39524784877398,78.61121601801104,100.05844571951349,8.884866998084282,11.308894929818004
data_A1B_2060,2060,Residential,31.48749771896244,78.61121601801104,100.05844571951349,8.910973746187151,11.342124292881989
data_A1B_2060,2060,Residential,31.240100793440185,78.61121601801104,100.05844571951349,8.840960322831233,11.253009346245234
data_A1B_2060,2060,Residential,31.94328590613985,78.61121601801104,100.05844571951349,9.03996197529353,11.50630394019262
data_A1B_2060,2060,Residential,31.385265528002087,78.61121601801104,100.05844571951349,8.882041997535866,11.305299194014014
data_A1B_2060,2060,Residential,31.591898457183092,78.61121601801104,100.05844571951349,8.940519194532081,11.37973052503597
data_A1B_2060,2060,Residential,31.423318787326544,78.61121601801104,100.05844571951349,8.892811084296065,11.319006373951252
data_A1B_2060,2060,Residential,31.327011527633086,78.61121601801104,100.05844571951349,8.865556093430952,11.284315496972095
data_A1B_2060,2060,Residential,31.60193879836348,78.61121601801104,100.05844571951349,8.943360614878017,11.383347160394782
data_A1B_2060,2060,Residential,31.072937241001927,78.61121601801104,100.05844571951349,8.793652974359409,11.192795295388706
data_A1B_2060,2060,Residential,31.056970542958666,78.61121601801104,100.05844571951349,8.789134392783106,11.187043924626574
data_A1B_2060,2060,Residential,31.122209082214436,78.61121601801104,100.05844571951349,8.80759692403079,11.21054352524677
data_A1B_2060,2060,Residential,31.579720536084412,78.61121601801104,100.05844571951349,8.937072838261983,11.375343911149947
data_A1B_2060,2060,Residential,31.0905573321309,78.61121601801104,100.05844571951349,8.798639466803397,11.199142235543189
data_A1B_2060,2060,Residential,31.628859058641215,78.61121601801104,100.05844571951349,8.950979058703451,11.3930441182411
data_A1B_2060,2060,Residential,31.350209344384616,78.61121601801104,100.05844571951349,8.872121084332633,11.292671591929773
data_A1B_2060,2060,Residential,31.71992850945779,78.61121601801104,100.05844571951349,8.976751747678271,11.42584828196555
data_A1B_2060,2060,Residential,31.858676873466138,78.61121601801104,100.05844571951349,9.016017587093012,11.475826886301231
data_A1B_2060,2060,Residential,31.415925405501042,78.61121601801104,100.05844571951349,8.890718754447228,11.316343200892598
data_A1B_2060,2060,Residential,31.524982815733928,78.61121601801104,100.05844571951349,8.921582042730284,11.355626814756151
data_A1B_2060,2060,Residential,31.136100200474583,78.61121601801104,100.05844571951349,8.811528115744599,11.215547250575469
data_A1B_2060,2060,Residential,31.476974961651514,78.61121601801104,100.05844571951349,8.907995801894083,11.338333886213615
data_A1B_2060,2060,Residential,31.006095388259727,78.61121601801104,100.05844571951349,8.774736704789548,11.168718164568876
data_A1B_2060,2060,Residential,31.70254596775794,78.61121601801104,100.05844571951349,8.97183248181244,11.41958690958704
data_A1B_2060,2060,Residential,31.9296870068418,78.61121601801104,100.05844571951349,9.036113481656354,11.501405475174487
data_A1B_2060,2060,Residential,31.373918273758115,78.61121601801104,100.05844571951349,8.878830720299362,11.301211794971803
data_A1B_2060,2060,Residential,31.162458445242635,78.61121601801104,100.05844571951349,8.81898750896854,11.225041764587658
data_A1B_2060,2060,Residential,31.739571639429535,78.61121601801104,100.05844571951349,8.982310760878795,11.432923941760091
data_A1B_2060,2060,Residential,31.06462631402384,78.61121601801104,100.05844571951349,8.791300978885864,11.18980161301941
data_A1B_2060,2060,Residential,31.495255043869985,78.61121601801104,100.05844571951349,8.913169072065655,11.344918562025475
data_A1B_2060,2060,Residential,31.390093322335076,78.61121601801104,100.05844571951349,8.88340826515539,11.307038215763976
data_A1B_2060,2060,Residential,31.449891454640834,78.61121601801104,100.05844571951349,8.900331159181572,11.328578125195575
data_A1B_2060,2060,Residential,31.81398160118418,78.61121601801104,100.05844571951349,9.003368808157386,11.459727184189276
data_A1B_2060,2060,Residential,31.147154377449166,78.61121601801104,100.05844571951349,8.81465645200318,11.219529080135896
data_A1B_2060,2060,Residential,31.20086463695238,78.61121601801104,100.05844571951349,8.829856475727066,11.238876074442196
data_A1B_2060,2060,Residential,31.326040768279412,78.61121601801104,100.05844571951349,8.86528136816724,11.283965819352547
data_A1B_2060,2060,Residential,31.216053345371332,78.61121601801104,100.05844571951349,8.83415488594587,11.244347205246989
data_A1B_2060,2060,Residential,30.95083820997446,78.61121601801104,100.05844571951349,8.759098902466125,11.148813954022224
data_A1B_2060,2060,Residential,31.260618245174083,78.61121601801104,100.05844571951349,8.846766769420645,11.260399945835463
data_A1B_2060,2060,Residential,31.495005466959306,78.61121601801104,100.05844571951349,8.913098441705676,11.344828661825503
data_A1B_2060,2060,Residential,31.31039679791893,78.61121601801104,100.05844571951349,8.860854118647046,11.2783306984596
data_A1B_2060,2060,Residential,31.17287844346091,78.61121601801104,100.05844571951349,8.82193637239958,11.228795156361691
data_A1B_2060,2060,Residential,31.166923062685022,78.61121601801104,100.05844571951349,8.820250997390865,11.22664996624292
data_A1B_2060,2060,Residential,30.81572592521383,78.61121601801104,100.05844571951349,8.720862074851706,11.100145103263486
data_A1B_2060,2060,Residential,31.047006196081494,78.61121601801104,100.05844571951349,8.786314478853683,11.183454663206469
data_A1B_2060,2060,Residential,31.334233510199805,78.61121601801104,100.05844571951349,8.867599917224823,11.286916930234396
data_A1B_2060,2060,Residential,31.618960239764853,78.61121601801104,100.05844571951349,8.948177689223005,11.38947846068868
data_A1B_2060,2060,Residential,31.53396610122996,78.61121601801104,100.05844571951349,8.924124315918332,11.358862687659228
data_A1B_2060,2060,Residential,31.25443902575978,78.61121601801104,100.05844571951349,8.845018047992722,11.258174126710184
data_A1B_2060,2060,Residential,31.258705235389034,78.61121601801104,100.05844571951349,8.846225386929,11.259710859806805
data_A1B_2060,2060,Residential,31.568687216427676,78.61121601801104,100.05844571951349,8.933950404632231,11.371369594612421
data_A1B_2060,2060,Residential,31.38839696123798,78.61121601801104,100.05844571951349,8.882928194324256,11.30642716884686
data_A1B_2060,2060,Residential,31.48980717274144,78.61121601801104,100.05844571951349,8.911627322478806,11.342956182162105
data_A1B_2060,2060,Residential,31.70295670836445,78.61121601801104,100.05844571951349,8.971948721559203,11.419734862627093
data_A1B_2060,2060,Residential,31.64334806149521,78.61121601801104,100.05844571951349,8.955079451983117,11.398263207821246
data_A1B_2060,2060,Residential,31.713708727930648,78.61121601801104,100.05844571951349,8.974991547157098,11.423607851945196
data_A1B_2060,2060,Residential,31.480390321791752,78.61121601801104,100.05844571951349,8.90896235010363,11.339564134471551
data_A1B_2060,2060,Residential,31.063631972312724,78.61121601801104,100.05844571951349,8.791019579806091,11.189443440789349
data_A1B_2060,2060,Residential,31.581210635973413,78.61121601801104,100.05844571951349,8.937494537093329,11.375880660633843
data_A1B_2060,2060,Residential,31.550126603478702,78.61121601801104,100.05844571951349,8.92869774415798,11.364683868712628
data_A1B_2060,2060,Residential,31.20432670943699,78.61121601801104,100.05844571951349,8.830836243547715,11.240123148972598
data_A1B_2060,2060,Residential,31.528541350188874,78.61121601801104,100.05844571951349,8.922589109324967,11.356908635891914
data_A1B_2060,2060,Residential,31.243843581290925,78.61121601801104,100.05844571951349,8.84201953320651,11.254357537371245
data_A1B_2060,2060,Residential,31.2939478831014,78.61121601801104,100.05844571951349,8.856199069541509,11.272405628198108
data_A1B_2060,2060,Residential,31.488192109228798,78.61121601801104,100.05844571951349,8.911170258894776,11.342374419480777
data_A1B_2060,2060,Residential,31.17861952832582,78.61121601801104,100.05844571951349,8.823561101584556,11.23086315486367
data_A1B_2060,2060,Residential,31.605314969689346,78.61121601801104,100.05844571951349,8.944316072638296,11.38456329243404
data_A1B_2060,2060,Residential,31.276302121060375,78.61121601801104,100.05844571951349,8.851205312219713,11.266049441114006
data_A1B_2060,2060,Residential,31.75852984623037,78.61121601801104,100.05844571951349,8.987675940563278,11.439752885102125
data_A1B_2060,2060,Residential,31.29630494709533,78.61121601801104,100.05844571951349,8.85686611954197,11.273254667173006
data_A1B_2060,2060,Residential,31.59995980831324,78.61121601801104,100.05844571951349,8.942800559946404,11.382634307588106
data_A1B_2060,2060,Residential,31.376383684715254,78.61121601801104,100.05844571951349,8.879528432531332,11.302099861650156
data_A1B_2060,2060,Residential,31.363555445426513,78.61121601801104,100.05844571951349,8.875898035967845,11.29747899638578
data_A1B_2060,2060,Residential,31.743494788281215,78.61121601801104,100.05844571951349,8.983421013485456,11.434337100795222
data_A1B_2060,2060,Residential,31.39394416290837,78.61121601801104,100.05844571951349,8.884498054491958,11.308425328604896
data_A1B_2060,2060,Residential,31.81853534510054,78.61121601801104,100.05844571951349,9.004657519405505,11.461367490127788
data_A1B_2060,2060,Residential,31.996743679878517,78.61121601801104,100.05844571951349,9.055090545450694,11.52555998649952
data_A1B_2060,2060,Residential,31.760790030045523,78.61121601801104,100.05844571951349,8.98831557343656,11.440567026828631
data_A1B_2060,2060,Residential,31.2146779623689,78.61121601801104,100.05844571951349,8.833765652036748,11.243851777979216
data_A1B_2060,2060,Residential,32.10547224665,78.61121601801104,100.05844571951349,9.08586077090998,11.564725147526794
data_A1B_2060,2060,Residential,31.68110617704637,78.61121601801104,100.05844571951349,8.96576501294401,11.411864073900496
data_A1B_2060,2060,Residential,31.14196506785704,78.61121601801104,100.05844571951349,8.813187875428788,11.21765983682817
data_A1B_2060,2060,Residential,31.490945510679126,78.61121601801104,100.05844571951349,8.911949472545082,11.3433662233312
data_A1B_2060,2060,Residential,31.874517857414116,78.61121601801104,100.05844571951349,9.020500591532873,11.48153297353824
data_A1B_2060,2060,Residential,31.66730305993292,78.61121601801104,100.05844571951349,8.96185872558795,11.406892047500452
data_A1B_2060,2060,Residential,31.804530383993786,78.61121601801104,100.05844571951349,9.00069411012311,11.456322757421255
data_A1B_2060,2060,Residential,31.771125396040386,78.61121601801104,100.05844571951349,8.99124048591641,11.444289933195229
data_A1B_2060,2060,Residential,31.445789663269835,78.61121601801104,100.05844571951349,8.899170350674478,11.327100617266282
data_A1B_2060,2060,Residential,31.312444321864163,78.61121601801104,100.05844571951349,8.861433568696825,11.279068237888321
data_A1B_2060,2060,Residential,31.585266412391103,78.61121601801104,100.05844571951349,8.938642323351258,11.377341593498187
data_A1B_2060,2060,Residential,31.116302121823637,78.61121601801104,100.05844571951349,8.805925252009343,11.208415776654501
data_A1B_2060,2060,Residential,31.391917462515547,78.61121601801104,100.05844571951349,8.883924497515379,11.307695290036415
data_A1B_2060,2060,Residential,31.24378911168241,78.61121601801104,100.05844571951349,8.842004118286729,11.254337916851524
data_A1B_2060,2060,Residential,31.061784917409966,78.61121601801104,100.05844571951349,8.790496862571041,11.188778112395523
data_A1B_2060,2060,Residential,31.404921194098826,78.61121601801104,100.05844571951349,8.887604558464497,11.31237936945121
data_A1B_2060,2060,Residential,31.60858428216607,78.61121601801104,100.05844571951349,8.945241289303915,11.38574093280401
data_A1B_2060,2060,Residential,31.5506346705705,78.61121601801104,100.05844571951349,8.928841527336838,11.364866879765323
data_A1B_2060,2060,Residential,31.190177198278878,78.61121601801104,100.05844571951349,8.826831926546195,11.235026347833578
data_A1B_2060,2060,Residential,31.456965715848057,78.61121601801104,100.05844571951349,8.902333177774915,11.331126347687205
data_A1B_2060,2060,Residential,30.951486080712048,78.61121601801104,100.05844571951349,8.759282250129539,11.149047323802733
data_A1B_2060,2060,Commercial,14.880959101945713,119.88956239724936,146.64635864829847,6.4226580292210915,7.856058475780533
data_A1B_2060,2060,Commercial,15.824181393843537,119.88956239724936,146.64635864829847,6.82975505736935,8.35401088799032
data_A1B_2060,2060,Commercial,14.947991849091363,119.88956239724936,146.64635864829847,6.451589525418769,7.891446865585299
data_A1B_2060,2060,Commercial,14.4053733398855,119.88956239724936,146.64635864829847,6.21739406119635,7.604983962948551
data_A1B_2060,2060,Commercial,14.732807542702837,119.88956239724936,146.64635864829847,6.358715457039136,7.777845283692805
data_A1B_2060,2060,Commercial,13.14793530431499,119.88956239724936,146.64635864829847,5.674680756222011,6.941148610036325
data_A1B_2060,2060,Commercial,15.783834994978694,119.88956239724936,146.64635864829847,6.812341453794191,8.332710939069155
data_A1B_2060,2060,Commercial,14.562119483689553,119.88956239724936,146.64635864829847,6.2850460769135985,7.6877344673442485
data_A1B_2060,2060,Commercial,15.705770160888155,119.88956239724936,146.64635864829847,6.778648482122367,8.291498413900856
data_A1B_2060,2060,Commercial,15.744034602078006,119.88956239724936,146.64635864829847,6.795163507717023,8.31169924137919
data_A1B_2060,2060,Commercial,15.660603061907624,119.88956239724936,146.64635864829847,6.759154252688862,8.267653487754528
data_A1B_2060,2060,Commercial,15.028253898793901,119.88956239724936,146.64635864829847,6.486230820676167,7.9338193599607925
data_A1B_2060,2060,Commercial,14.451203079578098,119.88956239724936,146.64635864829847,6.237174287967842,7.6291787149459385
data_A1B_2060,2060,Commercial,15.304199311535324,119.88956239724936,146.64635864829847,6.605329529880917,8.079498363832027
data_A1B_2060,2060,Commercial,14.916147572115657,119.88956239724936,146.64635864829847,6.437845458265462,7.874635415441108
data_A1B_2060,2060,Commercial,14.926263198645332,119.88956239724936,146.64635864829847,6.442211387202323,7.879975726706792
data_A1B_2060,2060,Commercial,14.389783688835422,119.88956239724936,146.64635864829847,6.2106655300039995,7.596753766935821
data_A1B_2060,2060,Commercial,15.248436111496831,119.88956239724936,146.64635864829847,6.581261997539171,8.050059470996027
data_A1B_2060,2060,Commercial,15.554850669196382,119.88956239724936,146.64635864829847,6.713511263584256,8.211823955840513
data_A1B_2060,2060,Commercial,14.363944254653136,119.88956239724936,146.64635864829847,6.199513167559855,7.583112434779308
data_A1B_2060,2060,Commercial,14.238817597298477,119.88956239724936,146.64635864829847,6.1455081988597255,7.51705470756409
data_A1B_2060,2060,Commercial,15.235189423734878,119.88956239724936,146.64635864829847,6.575544694982795,8.043066188308039
data_A1B_2060,2060,Commercial,14.40610431047026,119.88956239724936,146.64635864829847,6.217709549873066,7.6053698619768735
data_A1B_2060,2060,Commercial,15.17545190161732,119.88956239724936,146.64635864829847,6.549761835595462,8.011529143972476
data_A1B_2060,2060,Commercial,15.956868525834798,119.88956239724936,146.64635864829847,6.887023145253992,8.424059993075936
data_A1B_2060,2060,Commercial,14.875999808931862,119.88956239724936,146.64635864829847,6.4205175863318615,7.8534403316375085
data_A1B_2060,2060,Commercial,14.191034934059335,119.88956239724936,146.64635864829847,6.124885085550428,7.4918289547101535
data_A1B_2060,2060,Commercial,14.766833945623489,119.88956239724936,146.64635864829847,6.373401335041131,7.795808736803175
data_A1B_2060,2060,Commercial,14.920839165432534,119.88956239724936,146.64635864829847,6.439870361316406,7.877112233715353
data_A1B_2060,2060,Commercial,15.394952882554035,119.88956239724936,146.64635864829847,6.644498991176434,8.12740961443923
data_A1B_2060,2060,Commercial,14.89097985699385,119.88956239724936,146.64635864829847,6.426983011396492,7.861348701839911
data_A1B_2060,2060,Commercial,15.33645329811419,119.88956239724936,146.64635864829847,6.619250428692343,8.09652611069328
data_A1B_2060,2060,Commercial,14.840129930485084,119.88956239724936,146.64635864829847,6.405036059823046,7.834503658223752
data_A1B_2060,2060,Commercial,15.892273980983086,119.88956239724936,146.64635864829847,6.859143983078115,8.389958795828163
data_A1B_2060,2060,Commercial,15.674908896453111,119.88956239724936,146.64635864829847,6.765328685565052,8.275205922511203
data_A1B_2060,2060,Commercial,14.722739481661346,119.88956239724936,146.64635864829847,6.354370057482305,7.772530083527426
data_A1B_2060,2060,Commercial,15.413540930738545,119.88956239724936,146.64635864829847,6.652521637842009,8.137222744929527
data_A1B_2060,2060,Commercial,15.604367591737224,119.88956239724936,146.64635864829847,6.734882887413105,8.237965270816018
data_A1B_2060,2060,Commercial,15.511527574562916,119.88956239724936,146.64635864829847,6.694812910897974,8.188952529176369
data_A1B_2060,2060,Commercial,14.420301379168158,119.88956239724936,146.64635864829847,6.223837039145719,7.612864876317769
data_A1B_2060,2060,Commercial,15.048936106377296,119.88956239724936,146.64635864829847,6.495157311615863,7.94473805351208
data_A1B_2060,2060,Commercial,15.99107178924826,119.88956239724936,146.64635864829847,6.9017853566735035,8.442116815596437
data_A1B_2060,2060,Commercial,15.952572555930466,119.88956239724936,146.64635864829847,6.8851689942271435,8.421792035039937
data_A1B_2060,2060,Commercial,14.339296123167145,119.88956239724936,146.64635864829847,6.1888749742478995,7.57010002335165
data_A1B_2060,2060,Commercial,14.197881050511715,119.88956239724936,146.64635864829847,6.127839886010575,7.495443203685198
data_A1B_2060,2060,Commercial,14.43337111880223,119.88956239724936,146.64635864829847,6.229477970461068,7.619764743330713
data_A1B_2060,2060,Commercial,14.602398044591828,119.88956239724936,146.64635864829847,6.30243040145963,7.708998602780732
data_A1B_2060,2060,Commercial,14.392425805214497,119.88956239724936,146.64635864829847,6.211805873839364,7.5981486112218395
data_A1B_2060,2060,Commercial,14.721267632362474,119.88956239724936,146.64635864829847,6.353734803756222,7.771753054702854
data_A1B_2060,2060,Commercial,16.04044668097816,119.88956239724936,146.64635864829847,6.923095679659977,8.468183148687475
data_A1B_2060,2060,Commercial,14.01814511302998,119.88956239724936,146.64635864829847,6.0502654196002945,7.400555768985432
data_A1B_2060,2060,Commercial,14.409844609955128,119.88956239724936,146.64635864829847,6.2193238721995785,7.607344466655829
data_A1B_2060,2060,Commercial,15.021773418540853,119.88956239724936,146.64635864829847,6.483433829686184,7.930398140167748
data_A1B_2060,2060,Commercial,15.629967202410535,119.88956239724936,146.64635864829847,6.745931741449293,8.251479993693016
data_A1B_2060,2060,Commercial,15.123825982942678,119.88956239724936,146.64635864829847,6.5274799639217305,7.984274433224643
data_A1B_2060,2060,Commercial,15.11663370994772,119.88956239724936,146.64635864829847,6.524375761458505,7.980477438902228
data_A1B_2060,2060,Commercial,14.998500376196638,119.88956239724936,146.64635864829847,6.473389128181902,7.918111675275738
data_A1B_2060,2060,Commercial,14.924998851170253,119.88956239724936,146.64635864829847,6.441665691766504,7.879308243674961
data_A1B_2060,2060,Commercial,15.047059311215687,119.88956239724936,146.64635864829847,6.494347282273579,7.943747242877116
data_A1B_2060,2060,Commercial,14.439214873231643,119.88956239724936,146.64635864829847,6.232000149041746,7.6228498184391835
data_A1B_2060,2060,Commercial,14.606310265487988,119.88956239724936,146.64635864829847,6.304118925484102,7.7110639693958705
data_A1B_2060,2060,Commercial,13.989471534088647,119.88956239724936,146.64635864829847,6.0378898334063935,7.385418215597254
data_A1B_2060,2060,Commercial,15.894530390128875,119.88956239724936,146.64635864829847,6.860117854736394,8.391150014893626
data_A1B_2060,2060,Commercial,15.366532202899839,119.88956239724936,146.64635864829847,6.632232556928048,8.11240557338548
data_A1B_2060,2060,Commercial,15.229215656974777,119.88956239724936,146.64635864829847,6.57296640276496,8.03991247619402
data_A1B_2060,2060,Commercial,14.675053005818762,119.88956239724936,146.64635864829847,6.333788458886581,7.747355110586719
data_A1B_2060,2060,Commercial,14.682929005049218,119.88956239724936,146.64635864829847,6.33718775925083,7.751513062375026
data_A1B_2060,2060,Commercial,15.2958334706815,119.88956239724936,146.64635864829847,6.601718812684338,8.075081811478345
data_A1B_2060,2060,Commercial,16.414145398134313,119.88956239724936,146.64635864829847,7.084384952065729,8.665468750656439
data_A1B_2060,2060,Commercial,15.31398433616614,119.88956239724936,146.64635864829847,6.609552770236643,8.08466414146504
data_A1B_2060,2060,Commercial,14.948877961324426,119.88956239724936,146.64635864829847,6.451971973607055,7.8919146680616965
data_A1B_2060,2060,Commercial,15.064977616941787,119.88956239724936,146.64635864829847,6.502080866470227,7.9532067983134835
data_A1B_2060,2060,Commercial,14.667833717208616,119.88956239724936,146.64635864829847,6.330672596418338,7.7435438539945665
data_A1B_2060,2060,Commercial,14.886125380049629,119.88956239724936,146.64635864829847,6.424887807377054,7.858785892918667
data_A1B_2060,2060,Commercial,13.127120030684964,119.88956239724936,146.64635864829847,5.665696833653953,6.930159667340725
data_A1B_2060,2060,Commercial,14.549641781267857,119.88956239724936,146.64635864829847,6.2796606702945805,7.681147152696268
data_A1B_2060,2060,Commercial,14.710739477371405,119.88956239724936,146.64635864829847,6.349190826535195,7.766194958569043
data_A1B_2060,2060,Commercial,15.690233428486428,119.88956239724936,146.64635864829847,6.771942790746953,8.283296155065631
data_A1B_2060,2060,Commercial,15.487614031430835,119.88956239724936,146.64635864829847,6.684491767700671,8.176327926694654
data_A1B_2060,2060,Commercial,13.203769664164895,119.88956239724936,146.64635864829847,5.6987790013109,6.9706250700503345
data_A1B_2060,2060,Commercial,15.964220057513565,119.88956239724936,146.64635864829847,6.890196084151293,8.427941064340178
data_A1B_2060,2060,Commercial,15.401627854790076,119.88956239724936,146.64635864829847,6.647379925377848,8.13093351178021
data_A1B_2060,2060,Commercial,14.926150375762589,119.88956239724936,146.64635864829847,6.442162692572577,7.879916164473056
data_A1B_2060,2060,Commercial,15.51016517026431,119.88956239724936,146.64635864829847,6.694224893899369,8.188233279310538
data_A1B_2060,2060,Commercial,15.14788595119561,119.88956239724936,146.64635864829847,6.537864304556219,7.996976337465192
data_A1B_2060,2060,Commercial,14.244693535305615,119.88956239724936,146.64635864829847,6.148044267950581,7.520156773248694
data_A1B_2060,2060,Commercial,15.442063805643427,119.88956239724936,146.64635864829847,6.664832179808377,8.152280737604261
data_A1B_2060,2060,Commercial,14.679150211535232,119.88956239724936,146.64635864829847,6.335556822808018,7.749518135662952
data_A1B_2060,2060,Commercial,14.1256168932184,119.88956239724936,146.64635864829847,6.096650500508929,7.457293011784928
data_A1B_2060,2060,Commercial,13.535930040296025,119.88956239724936,146.64635864829847,5.84214022501514,7.145981464779101
